Offer,Description,Coupon Code,Image,Link,Eligible Credit Cards,Eligible Debit Cards,Net Banking,UPI,Non-Payments-Offers
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Swiggy Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,Flipkart Wholesale HDFC Bank Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bank Freedom Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bharat Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Biz Black Metal Edition Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,PhonePe HDFC Bank Uno Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,IndianOil HDFC Bank RuPay Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,Indianoil HDFC Bank Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Regalia Gold Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC H.O.G. Diners Club Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Diners Club Black Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,Paytm HDFC Bank Business Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bank Infinia Credit Card Metal Edition,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,Shoppers Stop HDFC Bank Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bank Harley-Davidson Diners Club Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,Marriott Bonvoy HDFC Bank Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,6E Rewards XL IndiGo HDFC Bank Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,6E Rewards Indigo HDFC Bank Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bank MoneyBack Plus RuPay Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bank Moneyback Plus Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,Easy EMI Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bank Business Regalia First Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,Intermiles HDFC Bank Platinum Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Pixel Go Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Pixel Go Rupay Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bank Business Gold Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bank Biz First Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bank World Mastercard Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,InterMiles HDFC Bank Signature Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,CSC Small Business MoneyBack Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bank Titanium Times Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bank Platinum Times Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bank Biz Grow Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC All Miles Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Moneyback Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bank Biz Grow Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bank UPI RuPay Biz Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bank UPI RuPay Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bank Biz Power Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Bank Biz Power Visa Credit Card,,,,
Flat INR 500 Instant Discount on HDFC Bank Credit Card 6 month and above EMI Trxn. Min purchase value INR 7500,"Offer period: 1 Feb28 Feb 2026. Flat instant discount on HDFC Bank Credit Card EMI (6 months+) on eligible categories, minimum transaction 7,500; maximum total discount per card up to 5,250 during offer period. Not valid on COD, NetBanking, or if Amazon Pay Balance is used for part payment.",,,amazon.in,HDFC Diners Club Privilege Credit Card,,,,
Additional INR 500 Discount on IDFC FIRST Bank Credit Card EMI Trxn on 9 Months and above EMI. Min purchase value INR 49990,"Offer period: 1 Feb15 Feb 2026. Instant bank discount on IDFC FIRST Bank Credit Card EMI on select products (check product page). Minimum transaction 10,000; additional flat 500 benefit referenced for 49,990+ on 9 months+ tenure (as stated). Not valid on COD card payment, NetBanking, or part payment using Amazon Pay Balance.",,,amazon.in,IDFC Bank First Millennia Credit Card,,,,
Additional INR 500 Discount on IDFC FIRST Bank Credit Card EMI Trxn on 9 Months and above EMI. Min purchase value INR 49990,"Offer period: 1 Feb15 Feb 2026. Instant bank discount on IDFC FIRST Bank Credit Card EMI on select products (check product page). Minimum transaction 10,000; additional flat 500 benefit referenced for 49,990+ on 9 months+ tenure (as stated). Not valid on COD card payment, NetBanking, or part payment using Amazon Pay Balance.",,,amazon.in,IDFC First Ashva Credit Card,,,,
Additional INR 500 Discount on IDFC FIRST Bank Credit Card EMI Trxn on 9 Months and above EMI. Min purchase value INR 49990,"Offer period: 1 Feb15 Feb 2026. Instant bank discount on IDFC FIRST Bank Credit Card EMI on select products (check product page). Minimum transaction 10,000; additional flat 500 benefit referenced for 49,990+ on 9 months+ tenure (as stated). Not valid on COD card payment, NetBanking, or part payment using Amazon Pay Balance.",,,amazon.in,IDFC First Classic Credit Card,,,,
Additional INR 500 Discount on IDFC FIRST Bank Credit Card EMI Trxn on 9 Months and above EMI. Min purchase value INR 49990,"Offer period: 1 Feb15 Feb 2026. Instant bank discount on IDFC FIRST Bank Credit Card EMI on select products (check product page). Minimum transaction 10,000; additional flat 500 benefit referenced for 49,990+ on 9 months+ tenure (as stated). Not valid on COD card payment, NetBanking, or part payment using Amazon Pay Balance.",,,amazon.in,IDFC First Earn RuPay Credit Card,,,,
Additional INR 500 Discount on IDFC FIRST Bank Credit Card EMI Trxn on 9 Months and above EMI. Min purchase value INR 49990,"Offer period: 1 Feb15 Feb 2026. Instant bank discount on IDFC FIRST Bank Credit Card EMI on select products (check product page). Minimum transaction 10,000; additional flat 500 benefit referenced for 49,990+ on 9 months+ tenure (as stated). Not valid on COD card payment, NetBanking, or part payment using Amazon Pay Balance.",,,amazon.in,IDFC First Mayura Credit Card,,,,
Additional INR 500 Discount on IDFC FIRST Bank Credit Card EMI Trxn on 9 Months and above EMI. Min purchase value INR 49990,"Offer period: 1 Feb15 Feb 2026. Instant bank discount on IDFC FIRST Bank Credit Card EMI on select products (check product page). Minimum transaction 10,000; additional flat 500 benefit referenced for 49,990+ on 9 months+ tenure (as stated). Not valid on COD card payment, NetBanking, or part payment using Amazon Pay Balance.",,,amazon.in,IDFC First Power Credit Card,,,,
Additional INR 500 Discount on IDFC FIRST Bank Credit Card EMI Trxn on 9 Months and above EMI. Min purchase value INR 49990,"Offer period: 1 Feb15 Feb 2026. Instant bank discount on IDFC FIRST Bank Credit Card EMI on select products (check product page). Minimum transaction 10,000; additional flat 500 benefit referenced for 49,990+ on 9 months+ tenure (as stated). Not valid on COD card payment, NetBanking, or part payment using Amazon Pay Balance.",,,amazon.in,IDFC First Private Credit Card,,,,
Additional INR 500 Discount on IDFC FIRST Bank Credit Card EMI Trxn on 9 Months and above EMI. Min purchase value INR 49990,"Offer period: 1 Feb15 Feb 2026. Instant bank discount on IDFC FIRST Bank Credit Card EMI on select products (check product page). Minimum transaction 10,000; additional flat 500 benefit referenced for 49,990+ on 9 months+ tenure (as stated). Not valid on COD card payment, NetBanking, or part payment using Amazon Pay Balance.",,,amazon.in,IDFC First Select Credit Card,,,,
Additional INR 500 Discount on IDFC FIRST Bank Credit Card EMI Trxn on 9 Months and above EMI. Min purchase value INR 49990,"Offer period: 1 Feb15 Feb 2026. Instant bank discount on IDFC FIRST Bank Credit Card EMI on select products (check product page). Minimum transaction 10,000; additional flat 500 benefit referenced for 49,990+ on 9 months+ tenure (as stated). Not valid on COD card payment, NetBanking, or part payment using Amazon Pay Balance.",,,amazon.in,IDFC First SWYP Credit Card,,,,
Additional INR 500 Discount on IDFC FIRST Bank Credit Card EMI Trxn on 9 Months and above EMI. Min purchase value INR 49990,"Offer period: 1 Feb15 Feb 2026. Instant bank discount on IDFC FIRST Bank Credit Card EMI on select products (check product page). Minimum transaction 10,000; additional flat 500 benefit referenced for 49,990+ on 9 months+ tenure (as stated). Not valid on COD card payment, NetBanking, or part payment using Amazon Pay Balance.",,,amazon.in,IDFC First Wealth Credit Card,,,,
Additional INR 500 Discount on IDFC FIRST Bank Credit Card EMI Trxn on 9 Months and above EMI. Min purchase value INR 49990,"Offer period: 1 Feb15 Feb 2026. Instant bank discount on IDFC FIRST Bank Credit Card EMI on select products (check product page). Minimum transaction 10,000; additional flat 500 benefit referenced for 49,990+ on 9 months+ tenure (as stated). Not valid on COD card payment, NetBanking, or part payment using Amazon Pay Balance.",,,amazon.in,IDFC First Wow Credit Card,,,,
Additional INR 750 Discount on IDFC FIRST Bank Credit Card EMI Trxn. Min purchase value INR 49990,"Offer period: 1 Feb15 Feb 2026. Instant bank discount on IDFC FIRST Bank Credit Card EMI on select products (check product page). Minimum transaction 10,000; additional flat 750 benefit referenced for 49,990+ (as stated). Not valid on COD card payment, NetBanking, or part payment using Amazon Pay Balance.",,,amazon.in,IDFC Bank First Millennia Credit Card,,,,
Additional INR 750 Discount on IDFC FIRST Bank Credit Card EMI Trxn. Min purchase value INR 49990,"Offer period: 1 Feb15 Feb 2026. Instant bank discount on IDFC FIRST Bank Credit Card EMI on select products (check product page). Minimum transaction 10,000; additional flat 750 benefit referenced for 49,990+ (as stated). Not valid on COD card payment, NetBanking, or part payment using Amazon Pay Balance.",,,amazon.in,IDFC First Ashva Credit Card,,,,
